merchant_id,category_name,category_name_new
9723,Bekleidung & Accessoires > Bekleidung > Hosen,Bekleidung > Damen > Hosen,
9723,Bekleidung & Accessoires > Bekleidung > Kleider,Bekleidung > Damen > Kleider,
9723,Bekleidung & Accessoires > Schuhe,Schuhe > Damen,
9723,Bekleidung & Accessoires > Bekleidung > Überbekleidung > Mäntel & Jacken,Bekleidung > Damen > Jacken & Mäntel,
9723,Bekleidung & Accessoires > Bekleidung > Röcke,Bekleidung > Damen > Röcke,
9723,Bekleidung & Accessoires > Bekleidungsaccessoires > Gürtel,Accessoires > Damen > Gürtel,
9723,Bekleidung & Accessoires > Bekleidung > Shorts,Bekleidung > Damen > Hosen > Shorts,
9723,Taschen & Accessoires / Alle Accessoires shoppen,Accessoires > Damen,
9723,Bekleidung / Trend: Pretty, Cool,Bekleidung > Damen
9723,Bekleidung & Accessoires > Bekleidung > Einteiler,Bekleidung > Damen > Hosen,
9723,Bekleidung / Oberteile,Bekleidung > Damen > T-Shirts & Blusen,
9723,Schuhe / Alle Schuhe shoppen,Schuhe > Damen,
9723,Bekleidung & Accessoires > Bekleidungsaccessoires > Sonnenbrillen,Accessoires > Damen > Sonnenbrillen,
9723,Bekleidung / Strick & Cardigans,Bekleidung > Damen > Pullover & Strickjacken > Strickjacken,
9723,Bekleidung / Playsuits & Jumpsuits,Bekleidung > Damen > Hosen,
9723,Taschen & Accessoires / The Accessories Edit,Accessoires > Damen,
9723,Bekleidung / Denim,Bekleidung > Damen > Hosen > Jeans,
9723,Bekleidung / Röcke,Bekleidung > Damen > Röcke,
9723,Bekleidung / Hosen und Leggins,Bekleidung > Damen > Hosen,
9723,Schuhe / Chunky Shoes & Boots,Schuhe > Damen > Stiefel,
9723,Schuhe / Croc Shoes & Boots,Schuhe > Damen > Stiefel,
9723,Bekleidung / Jacken & Mäntel,Bekleidung > Damen > Jacken & Mäntel,
9723,Bekleidung / Petite Jeans,Bekleidung > Damen > Hosen > Jeans,
9723,Sale / Up to 60% off Shoes,Schuhe > Damen,
9723,Bekleidung / Tall Jeans,Bekleidung > Damen > Hosen > Jeans,
9723,Bekleidung / Jeans,Bekleidung > Damen > Hosen > Jeans,
9723,Taschen & Accessoires / Taschen & Geldbörsen,Accessoires > Damen > Taschen > Geldbörsen,
9723,Taschen & Accessoires / Trend: Klare Handtaschen,Accessoires > Damen > Taschen,
9723,Holzuhren,Accessoires > Damen > Uhren > Holzuhren,
9723,Men's Accessories,Accessoires > Herren,
9723,Men's Clothing,Bekleidung > Herren,
9723,Men's Footwear,Schuhe > Herren,
9723,Men's Outerwear,Bekleidung > Herren > T-Shirts & Hemden,
9723,Men's Socks,Accessoires > Herren > Socken,
9723,Men's Tops,Bekleidung > Herren > Pullover & Strickjacken,
9723,Men's Trousers,Bekleidung > Herren > Hosen,
9723,Women's Clothing,Bekleidung > Damen,
9723,Women's Dresses & Skirts,Bekleidung > Damen > Kleider,
9723,Women's Footwear,Schuhe > Damen,
9723,Women's Jewellery,Accessoires > Damen > Schmuck,
9723,Women's Outerwear,Bekleidung > Damen > T-Shirts & Blusen,
9723,Women's Tops,Bekleidung > Damen > Pullover & Strickjacken,
9723,Women's Trousers,Bekleidung > Damen > Hosen,
